N,Case,BDS Size,SCBDS Size,ARPL,Max Ratio
250,2,9,45,2.1474216867469877,2.0
250,3,9,42,2.096144578313253,2.0
250,4,9,37,2.0480642570281122,2.0
250,5,9,50,2.1451244979919677,2.0
250,6,12,70,2.0863935742971886,2.0
250,7,8,38,2.1155180722891567,2.0
250,8,10,44,2.1285461847389557,2.0
250,9,11,62,2.15429718875502,2.0
250,10,10,51,2.1292048192771085,2.0
250,11,10,57,2.0983453815261046,2.0
250,12,11,59,2.129542168674699,2.0
250,13,10,58,2.1743935742971887,2.0
250,14,10,48,2.113012048192771,2.0
250,15,11,63,2.128562248995984,2.0
250,16,11,64,2.055309236947791,2.0
250,17,9,45,2.139694779116466,2.0
250,18,11,57,2.0837269076305223,2.0
250,19,9,43,2.088722891566265,2.0
250,20,11,57,2.09114859437751,2.0
250,21,10,60,2.167967871485944,2.0
250,22,11,52,2.100128514056225,2.0
250,23,11,70,2.1241767068273094,2.0
250,24,10,52,2.1994698795180723,2.0
250,25,8,39,2.114570281124498,2.0
250,26,9,45,2.139839357429719,2.0
250,27,11,58,2.2246586345381525,2.0
250,28,9,45,2.1706827309236947,2.0
250,29,11,57,2.1637751004016064,2.0
250,30,10,49,2.2086265060240966,2.0
250,31,11,53,2.1804658634538154,2.0
250,32,9,46,2.0950682730923695,2.0
250,33,9,39,2.137253012048193,2.0
250,34,10,63,2.149012048192771,2.0
250,35,10,52,2.132803212851406,2.0
250,36,10,49,2.177734939759036,2.0
250,37,11,69,2.1787791164658636,2.0
250,38,10,51,2.1484819277108436,2.0
250,39,9,49,2.1753734939759037,2.0
250,40,9,50,2.17855421686747,2.0
250,41,10,56,2.152578313253012,2.0
250,42,9,42,2.0984738955823294,2.0
250,43,9,35,2.184,2.0
250,44,10,44,2.1444497991967872,2.0
250,45,11,52,2.148417670682731,2.0
250,46,8,48,2.165461847389558,2.0
250,47,10,55,2.123004016064257,2.0
250,48,11,58,2.178441767068273,2.0
250,49,10,50,2.1348273092369476,2.0
250,50,9,30,2.1988273092369477,2.0
250,51,8,40,2.123020080321285,2.0
250,52,10,55,2.1254939759036144,2.0
250,53,10,52,2.120578313253012,2.0
250,54,10,48,2.143164658634538,2.0
250,55,10,56,2.2015100401606427,2.0
250,56,11,45,2.149285140562249,2.0
250,57,11,56,2.13540562248996,2.0
250,58,9,61,2.0863935742971886,2.0
250,59,9,49,2.1416706827309238,2.0
250,60,10,44,2.1639196787148594,2.0
250,61,12,63,2.168144578313253,2.0
250,62,9,42,2.1399518072289156,2.0
250,63,10,47,2.1954056224899596,2.0
250,64,12,69,2.147534136546185,2.0
250,65,8,42,2.1578634538152612,2.0
250,66,10,57,2.0829397590361447,2.0
250,67,9,45,2.099293172690763,2.0
250,68,8,37,2.195132530120482,2.0
250,69,9,49,2.1648192771084336,2.0
250,70,10,59,2.1215100401606426,2.0
250,71,10,46,2.1525943775100402,2.0
250,72,9,40,2.0322570281124497,2.0
250,73,10,57,2.1443052208835343,2.0
250,74,10,51,2.07370281124498,2.0
250,75,9,45,2.141558232931727,2.0
250,76,11,57,2.0620240963855423,2.0
250,77,9,48,2.125172690763052,2.0
250,78,10,49,2.100706827309237,2.0
250,79,10,61,2.0972048192771084,2.0
250,80,8,39,2.1072771084337347,2.0
250,81,10,57,2.1522248995983935,2.0
250,82,9,46,2.1533493975903615,2.0
250,83,10,54,2.157526104417671,2.0
250,84,9,30,2.109253012048193,2.0
250,85,10,58,2.0779598393574297,2.0
250,86,9,51,2.1045301204819276,2.0
250,87,10,54,2.10629718875502,2.0
250,88,11,64,2.163309236947791,2.0
250,89,10,43,2.1596626506024097,2.0
250,90,9,45,2.0948915662650602,2.0
250,91,10,51,2.132048192771084,2.0
250,92,11,56,2.181526104417671,2.0
250,93,10,53,2.136803212851406,2.0
250,94,9,46,2.1053333333333333,2.0
250,95,9,42,2.0840481927710846,2.0
250,96,9,40,2.114875502008032,2.0
250,97,10,52,2.1147791164658636,2.0
250,98,9,43,2.109590361445783,2.0
250,99,8,35,2.1693333333333333,2.0
250,100,9,36,2.1146024096385543,2.0
300,1,13,85,2.0844816053511708,2.0
300,2,10,53,2.1765440356744703,2.0
300,3,11,66,2.0986733556298773,2.0
300,4,10,57,2.1094091415830545,2.0
300,5,9,38,2.181248606465998,2.0
300,6,9,44,2.0716164994425865,2.0
300,7,9,49,2.1269007803790414,2.0
300,8,13,78,2.147748049052397,2.0
300,9,12,63,2.1047045707915273,2.0
300,10,9,52,2.1736677814938683,2.0
300,11,8,40,2.09917502787068,2.0
300,12,12,57,2.123344481605351,2.0
300,13,10,56,2.0817391304347828,2.0
300,14,10,62,2.1294091415830545,2.0
300,15,11,55,2.105730211817168,2.0
300,16,8,38,2.08123745819398,2.0
300,17,11,69,2.121594202898551,2.0
300,18,12,60,2.138305462653289,2.0
300,19,9,51,2.251025641025641,2.0
300,20,10,52,2.1185284280936454,2.0
300,21,11,56,2.147491638795987,2.0
300,22,10,60,2.0840245261984394,2.0
300,23,12,78,2.0159085841694537,2.0
300,24,11,67,2.1737346711259753,2.0
300,25,10,64,2.155953177257525,2.0
300,26,10,47,2.0935340022296542,2.0
300,27,11,53,2.114503901895206,2.0
300,28,10,39,2.1214158305462654,2.0
300,29,11,68,2.0766778149386846,2.0
300,30,10,48,2.0865440356744704,2.0
300,31,12,73,2.1087402452619846,2.0
300,32,9,41,2.1500557413600894,2.0
300,33,8,38,2.179988851727982,2.0
300,34,9,43,2.1259866220735786,2.0
300,35,11,64,2.109464882943144,2.0
300,36,9,41,2.1321516164994425,2.0
300,37,9,50,2.0878260869565217,2.0
300,38,11,64,2.1511259754738017,2.0
300,39,10,63,2.1447045707915273,2.0
300,40,11,58,2.1563433667781493,2.0
300,41,8,42,2.1117279821627646,2.0
300,42,11,75,2.063355629877369,2.0
300,43,11,69,2.095273132664437,2.0
300,44,10,55,2.123567447045708,2.0
300,45,11,61,2.203756967670011,2.0
300,46,9,46,2.100423634336678,2.0
300,47,10,56,2.1285172798216276,2.0
300,48,9,40,2.215284280936455,2.0
300,49,11,65,2.105663322185061,2.0
300,50,10,53,2.100557413600892,2.0
300,51,10,62,2.1835897435897436,2.0
300,52,11,56,2.106376811594203,2.0
300,53,11,54,2.0914827201783726,2.0
300,54,10,46,2.0792642140468227,2.0
300,55,9,42,2.125484949832776,2.0
300,56,12,70,2.122675585284281,2.0
300,57,11,60,2.1477814938684503,2.0
300,58,9,47,2.1048829431438127,2.0
300,59,10,59,2.0940133779264216,2.0
300,60,11,57,2.062798216276477,2.0
300,61,12,66,2.1529765886287624,2.0
300,62,10,62,2.0649609810479377,2.0
300,63,11,55,2.0386064659977703,2.0
300,64,8,41,2.136633221850613,2.0
300,65,11,64,2.113901895206243,2.0
300,66,8,44,2.1082497212931997,2.0
300,67,9,51,2.1245707915273133,2.0
300,68,12,58,2.1021070234113712,2.0
300,69,11,61,2.0737346711259756,2.0
300,70,10,66,2.1553957636566334,2.0
300,71,13,60,2.165863991081382,2.0
300,72,10,57,2.1644927536231884,2.0
300,73,9,53,2.193088071348941,2.0
300,74,10,54,2.173244147157191,2.0
300,75,9,50,2.128840579710145,2.0
300,76,10,54,2.1116164994425866,2.0
300,77,10,51,2.1620289855072463,2.0
300,78,11,50,2.1372017837235227,2.0
300,79,11,56,2.071449275362319,2.0
300,80,10,50,2.149531772575251,2.0
300,81,10,55,2.086867335562988,2.0
300,82,9,55,2.1160089186176143,2.0
300,83,9,48,2.091984392419175,2.0
300,84,10,60,2.1751727982162765,2.0
300,85,12,75,2.1589409141583054,2.0
300,86,10,53,2.1245819397993313,2.0
300,87,9,39,2.115217391304348,2.0
300,88,10,50,2.1892084726867336,2.0
300,89,11,48,2.1249275362318842,2.0
300,90,9,47,2.1148160535117055,2.0
300,91,10,54,2.138483835005574,2.0
300,92,9,48,2.163823857302118,2.0
300,93,10,59,2.1509364548494982,2.0
300,94,10,47,2.1405797101449275,2.0
300,95,11,70,2.132876254180602,2.0
300,96,10,57,2.112530657748049,2.0
300,97,11,70,2.1452508361204012,2.0
300,98,9,38,2.078651059085842,2.0
300,99,9,43,2.106800445930881,2.0
300,100,11,66,2.1118840579710145,2.0
350,1,9,45,2.179680720425706,2.0
350,2,10,57,2.1474089234547686,2.0
350,3,11,56,2.1575030699959066,2.0
350,4,9,52,2.090986492018011,2.0
350,5,10,62,2.0998935734752355,2.0
350,6,11,69,2.090953745395006,2.0
350,7,9,40,2.1272206303724928,2.0
350,8,10,46,2.102930822758903,2.0
350,9,11,68,2.1149406467458043,2.0
350,10,8,37,2.140843225542366,2.0
350,11,10,53,2.1524519033974623,2.0
350,12,10,50,2.1112893982808023,2.0
350,13,10,53,2.089652067130577,2.0
350,14,10,57,2.075358166189112,2.0
350,15,11,71,2.1010806385591487,2.0
350,16,10,52,2.050560785918952,2.0
350,17,12,68,2.077396643471142,2.0
350,18,10,62,2.1180679492427346,2.0
350,19,12,65,2.0518788374948835,2.0
350,20,12,65,2.127883749488334,2.0
350,21,11,57,2.090937372083504,2.0
350,22,11,51,2.129635693819075,2.0
350,23,10,65,2.0723536635284487,2.0
350,24,9,42,2.073155955792059,2.0
350,25,10,55,2.1432746623004504,2.0
350,26,12,67,2.1610724519033973,2.0
350,27,10,58,2.143168235775686,2.0
350,28,9,55,2.081350798198936,2.0
350,29,10,56,2.1602947196070406,2.0
350,30,12,72,2.11941874744167,2.0
350,31,10,53,2.1497175603765863,2.0
350,32,10,55,2.142668849774867,2.0
350,33,10,62,2.1487269750307,2.0
350,34,11,70,2.130880065493246,2.0
350,35,10,56,2.0533688088415882,2.0
350,36,10,46,2.1729103561195253,2.0
350,37,11,59,2.122996316004912,2.0
350,38,9,52,2.1301432664756446,2.0
350,39,10,45,2.091002865329513,2.0
350,40,10,58,2.132058943921408,2.0
350,41,10,64,2.0894719607040524,2.0
350,42,11,59,2.062333196889071,2.0
350,43,9,45,2.084371674171101,2.0
350,44,12,82,2.162889889480147,2.0
350,45,9,56,2.147073270568973,2.0
350,46,10,51,2.105943512075317,2.0
350,47,11,71,2.0950716332378225,2.0
350,48,11,49,2.069136307818256,2.0
350,49,11,51,2.0971182971756037,2.0
350,50,11,50,2.1177977896029474,2.0
350,51,10,53,2.1059516987310682,2.0
350,52,9,47,2.0497666803110928,2.0
350,53,10,49,2.1343184609087187,2.0
350,54,12,71,2.0965124846500203,2.0
350,55,9,52,2.1367662709783053,2.0
350,56,9,48,2.052771182971756,2.0
350,57,10,57,2.129791240278346,2.0
350,58,9,43,2.15687269750307,2.0
350,59,10,57,2.1502005730659026,2.0
350,60,12,76,2.0978059762586985,2.0
350,61,10,50,2.1894965206713057,2.0
350,62,10,47,2.097724109701187,2.0
350,63,12,75,2.131453131395825,2.0
