N,Case,BDS Size,SCBDS Size,ARPL,Max Ratio
200,55,9,31,2.1990201005025125,2.0
200,56,9,27,2.0660552763819093,2.0
200,57,8,18,2.0849497487437185,2.0
200,58,9,29,2.1767336683417087,2.0
200,59,10,26,2.135678391959799,2.0
200,60,12,39,2.1995226130653265,2.0
200,61,10,33,2.1524874371859295,2.0
200,62,9,27,2.1158040201005024,2.0
200,63,9,20,2.1597989949748744,2.0
200,64,10,23,2.108618090452261,2.0
200,65,9,28,2.107613065326633,2.0
200,66,8,18,2.1470100502512564,2.0
200,67,9,24,2.152286432160804,2.0
200,68,11,29,2.20286432160804,2.0
200,69,9,23,2.2564070351758794,2.0
200,70,9,20,2.1636180904522613,2.0
200,71,10,28,2.1764572864321607,2.0
200,72,10,29,2.1394472361809047,2.0
200,73,9,26,2.2037688442211056,2.0
200,74,8,22,2.1938442211055276,2.0
200,75,10,32,2.161532663316583,2.0
200,76,8,22,2.138969849246231,2.0
200,77,10,32,2.179924623115578,2.0
200,78,9,32,2.060778894472362,2.0
200,79,10,24,2.0867336683417084,2.0
200,80,10,23,2.126532663316583,2.0
200,81,10,28,2.184497487437186,2.0
200,82,8,18,2.1774120603015077,2.0
200,83,10,31,2.1552010050251256,2.0
200,84,8,21,2.1039698492462313,2.0
200,85,9,22,2.236834170854271,2.0
200,86,9,23,2.176356783919598,2.0
200,87,9,24,2.026959798994975,2.0
200,88,8,20,2.17535175879397,2.0
200,89,10,28,2.247713567839196,2.0
200,90,8,18,2.2185175879396986,2.0
200,91,12,41,2.110452261306533,2.0
200,92,9,25,2.1525628140703517,2.0
200,93,9,24,2.1471105527638192,2.0
200,94,11,31,2.186005025125628,2.0
200,95,11,33,2.096507537688442,2.0
200,96,11,32,2.2087688442211055,2.0
200,97,9,23,2.088467336683417,2.0
200,98,9,25,2.1468090452261306,2.0
200,99,9,23,2.1764070351758793,2.0
200,100,11,37,2.170276381909548,2.0
250,1,11,29,2.1434216867469877,2.0
250,2,9,21,2.1562088353413653,2.0
250,3,9,30,2.099116465863454,2.0
250,4,9,19,2.0523534136546187,2.0
250,5,9,29,2.15540562248996,2.0
250,6,12,39,2.1020883534136545,2.0
250,7,8,25,2.1186827309236946,2.0
250,8,10,27,2.1347630522088354,2.0
250,9,11,33,2.1660240963855424,2.0
250,10,10,27,2.135855421686747,2.0
250,11,10,29,2.1090441767068273,2.0
250,12,11,33,2.139726907630522,2.0
250,13,10,30,2.187453815261044,2.0
250,14,10,26,2.121606425702811,2.0
250,15,11,30,2.1395180722891567,2.0
250,16,11,33,2.064867469879518,2.0
250,17,9,28,2.1454939759036145,2.0
250,18,11,35,2.0969156626506025,2.0
250,19,9,22,2.095710843373494,2.0
250,20,11,30,2.1055261044176707,2.0
250,21,10,36,2.1824899598393572,2.0
250,22,11,26,2.1097349397590364,2.0
250,23,11,41,2.1354859437751004,2.0
250,24,10,28,2.2113734939759038,2.0
250,25,8,25,2.119164658634538,2.0
250,26,9,32,2.1419598393574297,2.0
250,27,11,31,2.2399518072289157,2.0
250,28,9,30,2.180562248995984,2.0
250,29,11,30,2.173686746987952,2.0
250,30,10,24,2.2222971887550202,2.0
250,31,11,26,2.191887550200803,2.0
250,32,9,21,2.1061847389558235,2.0
250,33,9,27,2.1399518072289156,2.0
250,34,10,25,2.1663614457831324,2.0
250,35,10,23,2.143983935742972,2.0
250,36,10,32,2.1886425702811243,2.0
250,37,11,35,2.195855421686747,2.0
250,38,10,30,2.159582329317269,2.0
250,39,9,29,2.1831967871485944,2.0
250,40,9,21,2.1896546184738956,2.0
250,41,10,25,2.165028112449799,2.0
250,42,9,23,2.1058152610441767,2.0
250,43,9,22,2.188867469879518,2.0
250,44,10,24,2.153236947791165,2.0
250,45,11,35,2.1538634538152612,2.0
250,46,8,23,2.173975903614458,2.0
250,47,10,36,2.1286425702811247,2.0
250,48,11,31,2.1926586345381525,2.0
250,49,10,30,2.1449317269076307,2.0
250,50,9,19,2.2030682730923696,2.0
250,51,8,20,2.13140562248996,2.0
250,52,10,26,2.1378795180722894,2.0
250,53,10,32,2.129734939759036,2.0
250,54,10,22,2.1537831325301204,2.0
250,55,10,34,2.2126104417670684,2.0
250,56,11,23,2.1586666666666665,2.0
250,57,11,31,2.145975903614458,2.0
250,58,9,32,2.0968995983935743,2.0
250,59,9,31,2.1499437751004016,2.0
250,60,10,25,2.173461847389558,2.0
250,61,12,29,2.185140562248996,2.0
250,62,9,28,2.144867469879518,2.0
250,63,10,29,2.2087550200803214,2.0
250,64,12,42,2.166441767068273,2.0
250,65,8,20,2.1626184738955825,2.0
250,66,10,28,2.095277108433735,2.0
250,67,9,26,2.105172690763052,2.0
250,68,8,18,2.204562248995984,2.0
250,69,9,24,2.180192771084337,2.0
250,70,10,28,2.1354859437751004,2.0
250,71,10,31,2.1586506024096384,2.0
250,72,9,22,2.037847389558233,2.0
250,73,10,34,2.155726907630522,2.0
250,74,10,31,2.081991967871486,2.0
250,75,9,25,2.148289156626506,2.0
250,76,11,34,2.0694779116465862,2.0
250,77,9,30,2.133397590361446,2.0
250,78,10,30,2.1106506024096388,2.0
250,79,10,26,2.110136546184739,2.0
250,80,8,20,2.1140722891566264,2.0
250,81,10,27,2.1688353413654617,2.0
250,82,9,25,2.1592610441767066,2.0
250,83,10,27,2.1710361445783133,2.0
250,84,9,21,2.111983935742972,2.0
250,85,10,25,2.0895100401606426,2.0
250,86,9,27,2.1133815261044178,2.0
250,87,10,29,2.1141044176706827,2.0
250,88,11,29,2.1831164658634536,2.0
250,89,10,27,2.164562248995984,2.0
250,90,9,30,2.0993574297188755,2.0
250,91,10,27,2.1426666666666665,2.0
250,92,11,32,2.1948915662650603,2.0
250,93,10,23,2.151261044176707,2.0
250,94,9,27,2.112289156626506,2.0
250,95,9,21,2.0920642570281123,2.0
250,96,9,23,2.1216224899598393,2.0
250,97,10,31,2.121413654618474,2.0
250,98,9,28,2.114152610441767,2.0
250,99,8,24,2.172722891566265,2.0
250,100,9,23,2.1222489959839357,2.0
300,1,13,47,2.0978372352285395,2.0
300,2,10,35,2.1826532887402452,2.0
300,3,11,29,2.1078818283166108,2.0
300,4,10,33,2.1163656633221852,2.0
300,5,9,23,2.1838127090301005,2.0
300,6,9,30,2.0755072463768114,2.0
300,7,9,32,2.1341360089186177,2.0
300,8,13,36,2.1619620958751393,2.0
300,9,12,31,2.115629877369008,2.0
300,10,9,22,2.1882943143812708,2.0
300,11,8,23,2.10479375696767,2.0
300,12,12,36,2.1302564102564103,2.0
300,13,10,27,2.0903121516164993,2.0
300,14,10,33,2.140401337792642,2.0
300,15,11,41,2.1105239687848383,2.0
300,16,8,25,2.0841583054626533,2.0
300,17,11,30,2.1336454849498327,2.0
300,18,12,34,2.148138238573021,2.0
300,19,9,29,2.255273132664437,2.0
300,20,10,23,2.1278818283166108,2.0
300,21,11,31,2.15644370122631,2.0
300,22,10,28,2.0946934225195095,2.0
300,23,12,35,2.032686733556299,2.0
300,24,11,33,2.1890523968784836,2.0
300,25,10,30,2.1720847268673356,2.0
300,26,10,27,2.1003901895206245,2.0
300,27,11,27,2.1209141583054625,2.0
300,28,10,28,2.124057971014493,2.0
300,29,11,34,2.087257525083612,2.0
300,30,10,26,2.094659977703456,2.0
300,31,12,35,2.1235340022296545,2.0
300,32,9,23,2.1553177257525085,2.0
300,33,8,22,2.185819397993311,2.0
300,34,9,23,2.1314046822742476,2.0
300,35,11,31,2.117736900780379,2.0
300,36,9,20,2.1364994425863992,2.0
300,37,9,31,2.0925752508361204,2.0
300,38,11,31,2.1663322185061316,2.0
300,39,10,27,2.1580602006688965,2.0
300,40,11,35,2.1632329988851726,2.0
300,41,8,20,2.115484949832776,2.0
300,42,11,39,2.074738015607581,2.0
300,43,11,31,2.1077369007803792,2.0
300,44,10,33,2.1303344481605353,2.0
300,45,11,28,2.2180379041248606,2.0
300,46,9,24,2.106789297658863,2.0
300,47,10,25,2.1365217391304347,2.0
300,48,9,26,2.2194202898550723,2.0
300,49,11,38,2.114448160535117,2.0
300,50,10,27,2.1086510590858416,2.0
300,51,10,31,2.1960758082497214,2.0
300,52,11,29,2.1159420289855073,2.0
300,53,11,32,2.098851727982163,2.0
